REGION,Region,LOCATION,Country,VAR,Variables,TIME,Time,Value,Flag Codes,Flags
REG1_5,All regions,BEL,Belgium,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,18.6,NA,NA
REG1_5,All regions,BEL,Belgium,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,40.1,NA,NA
REG1_5,All regions,BEL,Belgium,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,BEL,Belgium,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,46.6,NA,NA
REG1_5,All regions,BEL,Belgium,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,37.6,NA,NA
REG1_5,All regions,BEL,Belgium,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,35.2,NA,NA
REG1_2,Americas,CAN,Canada,DF_CM_LAW,Law,2023,2023,75,NA,NA
REG1_2,Americas,CAN,Canada,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.6,NA,NA
REG1_2,Americas,CAN,Canada,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,1.7,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,68.7,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_ATT_2_RATE_ALL,Attitudes on women's income,2023,2023,10.8,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,20.9,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,1.5,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,2.3,NA,NA
REG1_2,Americas,CAN,Canada,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,3.5,NA,NA
REG1_2,Americas,CAN,Canada,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RPI_VAW_LAW,Law,2023,2023,75,NA,NA
REG1_2,Americas,CAN,Canada,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,13.6,NA,NA
REG1_2,Americas,CAN,Canada,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,44.1,NA,NA
REG1_2,Americas,CAN,Canada,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,1.7,NA,NA
REG1_2,Americas,CAN,Canada,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_2,Americas,CAN,Canada,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.2,NA,NA
REG1_2,Americas,CAN,Canada,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,4.3,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_LND_LAW,Law,2023,2023,50,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.5,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,99.8,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,99.5,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_WR_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,5.7,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_WR_ATT_2_RATE_ALL,Attitudes on women's ability to be a business executive,2023,2023,14.3,NA,NA
REG1_2,Americas,CAN,Canada,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,35.6,NA,NA
REG1_2,Americas,CAN,Canada,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RCL_PV_LAW,Law,2023,2023,50,NA,NA
REG1_2,Americas,CAN,Canada,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,15.2,NA,NA
REG1_2,Americas,CAN,Canada,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,30.5,NA,NA
REG1_2,Americas,CAN,Canada,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,74.2,NA,NA
REG1_2,Americas,CAN,Canada,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,10.4,NA,NA
REG1_2,Americas,CAN,Canada,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,29.5,NA,NA
REG1_2,Americas,CAN,Canada,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_2,Americas,CAN,Canada,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,53.7,NA,NA
REG1_2,Americas,CAN,Canada,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,28.3,NA,NA
REG1_2,Americas,CAN,Canada,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,32.2,NA,NA
REG1_5,All regions,CAN,Canada,DF_CM_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,CAN,Canada,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.6,NA,NA
REG1_5,All regions,CAN,Canada,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,1.7,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,68.7,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_ATT_2_RATE_ALL,Attitudes on women's income,2023,2023,10.8,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,20.9,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,1.5,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,2.3,NA,NA
REG1_5,All regions,CAN,Canada,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,3.5,NA,NA
REG1_5,All regions,CAN,Canada,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RPI_VAW_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,CAN,Canada,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,13.6,NA,NA
REG1_5,All regions,CAN,Canada,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,44.1,NA,NA
REG1_5,All regions,CAN,Canada,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,1.7,NA,NA
REG1_5,All regions,CAN,Canada,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,CAN,Canada,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.2,NA,NA
REG1_5,All regions,CAN,Canada,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,4.3,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_LND_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.5,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,99.8,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,99.5,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_WR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,5.7,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_WR_ATT_2_RATE_ALL,Attitudes on women's ability to be a business executive,2023,2023,14.3,NA,NA
REG1_5,All regions,CAN,Canada,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,35.6,NA,NA
REG1_5,All regions,CAN,Canada,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RCL_PV_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,CAN,Canada,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,15.2,NA,NA
REG1_5,All regions,CAN,Canada,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,30.5,NA,NA
REG1_5,All regions,CAN,Canada,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,74.2,NA,NA
REG1_5,All regions,CAN,Canada,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,10.4,NA,NA
REG1_5,All regions,CAN,Canada,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,29.5,NA,NA
REG1_5,All regions,CAN,Canada,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CAN,Canada,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,53.7,NA,NA
REG1_5,All regions,CAN,Canada,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,28.3,NA,NA
REG1_5,All regions,CAN,Canada,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,32.2,NA,NA
REG1_4,Europe,CZE,Czechia,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_4,Europe,CZE,Czechia,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,0.2,NA,NA
REG1_4,Europe,CZE,Czechia,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,41.3,NA,NA
REG1_4,Europe,CZE,Czechia,DF_HR_ATT_2_RATE_ALL,Attitudes on women's income,2023,2023,49.8,NA,NA
REG1_4,Europe,CZE,Czechia,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,32.2,NA,NA
REG1_4,Europe,CZE,Czechia,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_VAW_LAW,Law,2023,2023,50,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,2.6,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,22,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,2.9,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_FGM_LAW,Law,2023,2023,50,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,4.2,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.3,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,96.5,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,93.4,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_WR_LAW,Law,2023,2023,25,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,26.6,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_WR_ATT_2_RATE_ALL,Attitudes on women's ability to be a business executive,2023,2023,43.9,NA,NA
REG1_4,Europe,CZE,Czechia,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,27.8,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_PV_LAW,Law,2023,2023,50,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,49.7,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,25.5,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,71.7,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,10.1,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,23.3,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,52.3,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,44.8,NA,NA
REG1_4,Europe,CZE,Czechia,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,44.1,NA,NA
REG1_5,All regions,CZE,Czechia,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,CZE,Czechia,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,0.2,NA,NA
REG1_5,All regions,CZE,Czechia,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,41.3,NA,NA
REG1_5,All regions,CZE,Czechia,DF_HR_ATT_2_RATE_ALL,Attitudes on women's income,2023,2023,49.8,NA,NA
REG1_5,All regions,CZE,Czechia,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,32.2,NA,NA
REG1_5,All regions,CZE,Czechia,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_VAW_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,2.6,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,22,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,2.9,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_FGM_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,4.2,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.3,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,96.5,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,93.4,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_WR_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,26.6,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_WR_ATT_2_RATE_ALL,Attitudes on women's ability to be a business executive,2023,2023,43.9,NA,NA
REG1_5,All regions,CZE,Czechia,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,27.8,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_PV_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,49.7,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,25.5,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,71.7,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,10.1,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,23.3,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,52.3,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,44.8,NA,NA
REG1_5,All regions,CZE,Czechia,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,44.1,NA,NA
REG1_4,Europe,DNK,Denmark,DF_CM_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,0.1,NA,NA
REG1_4,Europe,DNK,Denmark,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,0.7,NA,NA
REG1_4,Europe,DNK,Denmark,DF_HR_LAW,Law,2023,2023,75,NA,NA
REG1_4,Europe,DNK,Denmark,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,8.9,NA,NA
REG1_4,Europe,DNK,Denmark,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,1.4,NA,NA
REG1_4,Europe,DNK,Denmark,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,2.7,NA,NA
REG1_4,Europe,DNK,Denmark,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,3.8,NA,NA
REG1_4,Europe,DNK,Denmark,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,23,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,2,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.7,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,5.9,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.6,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,100,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,100,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_WR_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,2.2,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_WR_ATT_2_RATE_ALL,Attitudes on women's ability to be a business executive,2023,2023,11.8,NA,NA
REG1_4,Europe,DNK,Denmark,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,27.9,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_PV_LAW,Law,2023,2023,50,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,8.7,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,43.6,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,75.7,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,5.6,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,17.8,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,42.8,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,17.2,NA,NA
REG1_4,Europe,DNK,Denmark,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,13.3,NA,NA
REG1_5,All regions,DNK,Denmark,DF_CM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,0.1,NA,NA
REG1_5,All regions,DNK,Denmark,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,0.7,NA,NA
REG1_5,All regions,DNK,Denmark,DF_HR_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,DNK,Denmark,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,8.9,NA,NA
REG1_5,All regions,DNK,Denmark,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,1.4,NA,NA
REG1_5,All regions,DNK,Denmark,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,2.7,NA,NA
REG1_5,All regions,DNK,Denmark,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,3.8,NA,NA
REG1_5,All regions,DNK,Denmark,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,23,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,2,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.7,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,5.9,NA,NA
REG1_5,All regions,DNK,Denmark,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,DNK,Denmark,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
